CIF_NO,CNT,REFERENCE_NO,TX_DT,MCHT_CATEGORY,MCHT_NO,MCHT_ENG_NAME,MCHT_CHI_NAME,BIN_TYPE,MCHT_COUNTRY,COUNTRY,CITY,TXN_TYP,DEST_AMT,Mcc_Desc,MCC_Group_Cd,MCC_Group,CUSTOMER_SINCE,CHNL,CHNL_DESC,MCHT_CHI_NAME_CHANGE,MCHT_CHI_NAME_CHANGE_V1,CUST_TYPE,GENDER,Industry_Typ,FLG_AGE,AGE,TOWN_COUNTRY,COTRY_REMARK,CITY_REMARK
1000001485,1,1700009158,2-Mar-17,5399,1.20171E+13,momo-EC,富邦ｍｏｍｏ－ＥＣ,V,國內,TW,TAIPEI,網路交易,1970,其他綜合零售,19,量販零售,2017/1/5,2.薪轉開發,薪轉開發,MOMO,ＥＣ,PAYROLL,MALE,金融/證券/保險業,51-55,52.9,台北市內湖區,台灣,台北市
1000001932,1,1700009159,27-Feb-17,5941,8.07015E+14,YONEX,松山體育文具用品有限公司,V,國內,TW,TAIPEI,非網路交易,2200,體育用品店,8,運動嗜好,2017/1/9,2.薪轉開發,薪轉開發,松山體育文具用品有限公司,,PAYROLL,MALE,金融/證券/保險業,26-30,25.7,台北市內湖區,台灣,台北市
1000001932,1,1700009160,3-Mar-17,5941,8.07015E+14,YONEX,松山體育文具用品有限公司,V,國內,TW,TAIPEI,非網路交易,280,體育用品店,8,運動嗜好,2017/1/9,2.薪轉開發,薪轉開發,松山體育文具用品有限公司,,PAYROLL,MALE,金融/證券/保險業,26-30,25.7,台北市內湖區,台灣,台北市
1000001932,1,1700009161,27-Feb-17,5941,8.07015E+14,YONEX,松山體育文具用品有限公司,V,國內,TW,TAIPEI,非網路交易,22,體育用品店,8,運動嗜好,2017/1/9,2.薪轉開發,薪轉開發,松山體育文具用品有限公司,,PAYROLL,MALE,金融/證券/保險業,26-30,25.7,台北市內湖區,台灣,台北市
1000001932,1,1700009162,4-Mar-17,5411,8080034244,PRESICARRE CORP.-DH,家樂福－東興店一般,V,國內,TW,TAIPEI,非網路交易,288,超級市場,19,量販零售,2017/1/9,2.薪轉開發,薪轉開發,家樂福,東興店一般,PAYROLL,MALE,金融/證券/保險業,26-30,25.7,台北市內湖區,台灣,台北市
1000000156,1,1700009163,28-Feb-17,5947,8.12E+11,Ring Boutique,有戒有環－蘆洲店,V,國內,TW,TAIPEI,非網路交易,965,紀念品店,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,有戒有環－,蘆洲店,STAFF,FEMALE,金融/證券/保險業,36-40,36.2,新北市蘆洲區,台灣,台北市
1000001841,1,1700009164,3-Mar-17,5541,122400979,TUNG YI,東易加油站,V,國內,TW,TAIPEI,非網路交易,1000,加油站,6,行,2017/1/9,2.薪轉開發,薪轉開發,東易加油站,,PAYROLL,MALE,金融/證券/保險業,31-35,31.1,台北市中正區,台灣,台北市
1000001515,1,1700009165,3-Mar-17,5311,8080213750,POYA,寶雅生活館台南文賢店,V,國內,TW,TAINAN,非網路交易,720,百貨商店,2,百貨公司,2017/1/5,2.薪轉開發,薪轉開發,POYA,,PAYROLL,FEMALE,金融/證券/保險業,36-40,37.3,台南市安南區,台灣,台南市
1000001515,1,1700009166,5-Mar-17,5641,8080324422,KANG YUAN,宜康藥局－ＥＤＣ,V,國內,TW,TAINAN,非網路交易,3128,童裝,4,衣服配件,2017/1/5,2.薪轉開發,薪轉開發,宜康藥局－,ＥＤＣ,PAYROLL,FEMALE,金融/證券/保險業,36-40,37.3,台南市安南區,台灣,台南市
1000001515,1,1700009167,5-Mar-17,5311,8080049814,POYA,寶雅生活館台南麻豆門市,V,國內,TW,TAINAN,非網路交易,524,百貨商店,2,百貨公司,2017/1/5,2.薪轉開發,薪轉開發,POYA,,PAYROLL,FEMALE,金融/證券/保險業,36-40,37.3,台南市安南區,台灣,台南市
1000001907,1,1700009168,5-Mar-17,5812,1.21401E+13,Taimall,台茂購物中心（餐廳）,V,國內,TW,TAOYUAN,非網路交易,961,餐廳,3,食,2017/1/9,2.薪轉開發,薪轉開發,台茂購物中心,,PAYROLL,FEMALE,金融/證券/保險業,31-35,30.7,台北市文山區,台灣,桃園市
1000002170,1,1700009169,4-Mar-17,4814,1.20171E+13,Taiwan Mobile 4,台哥大電信費,V,國內,TW,TAIPEI,網路交易,3286,傳真通訊,11,3C消費,2017/1/15,7.自來案件,自來案件,Taiwan Mobile,,GENERAL,FEMALE,軍/警/公/教,41-45,43.8,高雄市鳳山區,台灣,台北市
1000002170,1,1700009170,5-Mar-17,5499,8080221636,EUREKA ! TAITUNG,悠瑞客有限公司,V,國內,TW,TAITUNG,非網路交易,120,速食店菜市場,3,食,2017/1/15,7.自來案件,自來案件,悠瑞客有限公司,,GENERAL,FEMALE,軍/警/公/教,41-45,43.8,高雄市鳳山區,台灣,其他
1000001917,1,1700009171,4-Mar-17,5311,8080191015,POYA,寶雅生活館高雄三多店,V,國內,TW,KAOHSIUNG,非網路交易,125,百貨商店,2,百貨公司,2017/1/9,2.薪轉開發,薪轉開發,POYA,,PAYROLL,FEMALE,金融/證券/保險業,26-30,29.3,高雄市前鎮區,台灣,高雄市
1000002141,1,1700009172,3-Mar-17,5411,8080532399,PRESICARRE CORP.-BA,家樂福－八德店一般,V,國內,TW,TAOYUAN,非網路交易,97,超級市場,19,量販零售,2017/1/14,7.自來案件,自來案件,家樂福,八德店一般,GENERAL,FEMALE,退休/家管,51-55,51.9,桃園市八德區,台灣,桃園市
1000002141,1,1700009173,4-Mar-17,5411,8080532399,PRESICARRE CORP.-BA,家樂福－八德店一般,V,國內,TW,TAOYUAN,非網路交易,158,超級市場,19,量販零售,2017/1/14,7.自來案件,自來案件,家樂福,八德店一般,GENERAL,FEMALE,退休/家管,51-55,51.9,桃園市八德區,台灣,桃園市
1000002141,1,1700009174,3-Mar-17,5411,8.12331E+11,750101 RT-Mart,大潤發八德店,V,國內,TW,TAOYUAN,非網路交易,53,超級市場,19,量販零售,2017/1/14,7.自來案件,自來案件,大潤發,,GENERAL,FEMALE,退休/家管,51-55,51.9,桃園市八德區,台灣,桃園市
1000002197,1,1700009175,4-Mar-17,7372,8080192740,"SHOPEE (TAIWAN) CO.,LT",蝦皮拍賣,V,國內,TW,TAIPEI,網路交易,5530,電商服務,21,電商網購,2017/1/17,7.自來案件,自來案件,蝦皮,,GENERAL,FEMALE,餐飲服務/旅遊休閒業,51-55,52.9,台北市士林區,台灣,台北市
1000002197,1,1700009176,5-Mar-17,7523,133302645,PI MOBILE TECHNOLOGY INC.,Ｐｉ－台北市停車費,V,國內,TW,TAIPEI,非網路交易,20,停車場,6,行,2017/1/17,7.自來案件,自來案件,Ｐｉ－,台北市停車費,GENERAL,FEMALE,餐飲服務/旅遊休閒業,51-55,52.9,台北市士林區,台灣,台北市
1000002197,1,1700009177,3-Mar-17,5542,124400223,OIL TAIWAN,中油－福林站自助加油（Ｄ２１,V,國內,TW,TAIPEI,網路交易,36,自助加油站,6,行,2017/1/17,7.自來案件,自來案件,OIL TAIWAN,福林站自助加油（Ｄ２１,GENERAL,FEMALE,餐飲服務/旅遊休閒業,51-55,52.9,台北市士林區,台灣,台北市
1000001560,1,1700009178,4-Mar-17,5812,8.12E+11,Cotton Fields,棉花田生機園地－桃園中正門市,V,國內,TW,TAOYUAN,非網路交易,1295,餐廳,3,食,2017/1/5,2.薪轉開發,薪轉開發,棉花田生機園地－,桃園中正門市,PAYROLL,MALE,金融/證券/保險業,51-55,50.5,桃園市桃園區,台灣,桃園市
1000001869,1,1700009179,4-Mar-17,5542,124400257,OIL TUNG,中油－台北西湖站自助加油（Ｄ,V,國內,TW,TAIPEI,網路交易,108,自助加油站,6,行,2017/1/9,2.薪轉開發,薪轉開發,OIL TAIWAN,台北西湖站自助加油（Ｄ,PAYROLL,FEMALE,金融/證券/保險業,26-30,29.3,新北市土城區,台灣,台北市
1000002241,1,1700009180,5-Mar-17,5399,1011120146,WATSONS-S0164,屈臣氏Ｓ０１６４政大店,V,國內,TW,TAIPEI,非網路交易,457,其他綜合零售,19,量販零售,2017/1/18,1.員工開戶,員工開戶,WATSONS,,STAFF,MALE,金融/證券/保險業,26-30,27.3,台北市內湖區,台灣,台北市
1000002241,1,1700009181,4-Mar-17,4112,8.12773E+11,Taiwan High Speed Rail Co,高鐵智慧型手機ＩＰｈｏｎｅ,V,國內,TW,TAIPEI,網路交易,1860,交通,6,行,2017/1/18,1.員工開戶,員工開戶,高鐵智慧型手機ＩＰｈｏｎｅ,,STAFF,MALE,金融/證券/保險業,26-30,27.3,台北市內湖區,台灣,台北市
1000000248,1,1700009182,3-Mar-17,5947,1.03281E+14,YAN LEI,碞磊國際有限公司,V,國內,TW,4,非網路交易,2700,紀念品店,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,碞磊國際有限公司,,STAFF,FEMALE,金融/證券/保險業,36-40,36.8,台北市內湖區,台灣,其他
1000002280,1,1700009183,4-Mar-17,4814,1.20171E+13,Taiwan Mobile 1,台哥大網路繳費,V,國內,TW,TAIPEI,網路交易,847,傳真通訊,11,3C消費,2017/1/21,7.自來案件,自來案件,Taiwan Mobile,,GENERAL,MALE,學生,20-25,23.3,台南市北區,台灣,台北市
1000002284,1,1700009184,4-Mar-17,5311,8080097156,POYA,寶雅生活館屏東逢甲店,V,國內,TW,PINGTUNG,非網路交易,200,百貨商店,2,百貨公司,2017/1/22,7.自來案件,自來案件,POYA,,GENERAL,FEMALE,無業,31-35,31.4,屏東縣屏東市,台灣,屏東縣
1000002284,1,1700009185,4-Mar-17,5311,6401000182,TWGLOBAL MALL,Ｇｌｏｂａｌ　Ｍａｌｌ－屏東,V,國內,TW,PINGTUNG,非網路交易,280,百貨商店,2,百貨公司,2017/1/22,7.自來案件,自來案件,環球百貨公司,屏東,GENERAL,FEMALE,無業,31-35,31.4,屏東縣屏東市,台灣,屏東縣
1000002146,1,1700009186,3-Mar-17,5541,6422401927,OIL TAIWAN,中油－內埔站（Ｄ５１５０）,V,國內,TW,PINGTUNG,非網路交易,127,加油站,6,行,2017/1/14,7.自來案件,自來案件,OIL TAIWAN,內埔站（Ｄ５１５０）,GENERAL,MALE,學生,20-25,22,屏東縣內埔鄉,台灣,屏東縣
1000002254,1,1700009187,2-Mar-17,7832,8080208248,CENTURY ASIA CINEMAS,喜樂時代影城股份有限公司,V,國內,TW,TAIPEI,非網路交易,130,電影院,9,娛樂嗜好,2017/1/19,7.自來案件,自來案件,喜樂時代影城股份有限公司,,GENERAL,FEMALE,退休/家管,26-30,27.4,台北市南港區,台灣,台北市
1000002152,1,1700009188,3-Mar-17,5542,1324400599,TIE DIEN,堤頂加油站－自助加油,V,國內,TW,NEWTAIPEI,網路交易,139,自助加油站,6,行,2017/1/15,7.自來案件,自來案件,堤頂加油站－,自助加油,GENERAL,MALE,軍/警/公/教,31-35,34.2,新北市三重區,台灣,其他
1000002201,1,1700009189,4-Mar-17,4112,4526900014,TRA,臺灣鐵路管理局－斗六站（自動,V,國內,TW,YUANLIN,非網路交易,316,交通,6,行,2017/1/17,7.自來案件,自來案件,臺灣鐵路管理局－,斗六站（自動,GENERAL,MALE,學生,20-25,21.1,高雄市鳳山區,台灣,其他
1000002201,1,1700009190,4-Mar-17,4112,4526900014,TRA,臺灣鐵路管理局－斗六站（自動,V,國內,TW,YUANLIN,非網路交易,316,交通,6,行,2017/1/17,7.自來案件,自來案件,臺灣鐵路管理局－,斗六站（自動,GENERAL,MALE,學生,20-25,21.1,高雄市鳳山區,台灣,其他
1000002294,1,1700009191,4-Mar-17,5641,5.54271E+12,kodomo infantss daily sho,台灣卡多摩嬰童館有限公司台北民權分公司,V,國內,TW,TAIPEI,非網路交易,8100,童裝,4,衣服配件,2017/1/23,5.分行開戶,其他分行,台灣卡多摩嬰童館有限公司台北民權分公司,,GENERAL,MALE,退休/家管,56-60,59.3,台北市中山區,台灣,台北市
1000002129,1,1700009192,4-Mar-17,5311,5.52267E+12,BAO FONG ASSET MANAGEMENT,廣豐新天地,V,國內,TW,TAOYUAN,非網路交易,2136,百貨商店,2,百貨公司,2017/1/14,7.自來案件,自來案件,廣豐新天地,,GENERAL,MALE,無業,20-25,22,桃園市八德區,台灣,桃園市
1000002136,1,1700009193,4-Mar-17,7372,8080192740,"SHOPEE (TAIWAN) CO.,LT",蝦皮拍賣,V,國內,TW,TAIPEI,網路交易,80,電商服務,21,電商網購,2017/1/14,4.推薦開戶,SGM,蝦皮,,SGM,FEMALE,學生,20-25,24.1,彰化縣彰化市,台灣,台北市
1000000087,1,1700009194,3-Mar-17,5812,15833696800,GI YUAN RESTAURANT,驥園餐廳有限公司,V,國內,TW,TAIPEI CITY,非網路交易,16247,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,驥園餐廳有限公司,,STAFF,FEMALE,金融/證券/保險業,60+,63.3,台北市大安區,台灣,台北市
1000000087,1,1700009195,5-Mar-17,7992,8.0723E+14,SUNCITY GOLF,山溪地高爾夫球場,V,國內,TW,HSINCHU,非網路交易,1838,公用高爾夫球場,8,運動嗜好,2016/12/19,1.員工開戶,員工開戶,山溪地高爾夫球場,,STAFF,FEMALE,金融/證券/保險業,60+,63.3,台北市大安區,台灣,新竹市
1000002327,1,1700009196,5-Mar-17,5812,104200448,TING KUA KUA,Ｕｎｃｌｅｓ　Ｔａｉｗａｎ魷,V,國內,TW,TAIPEI,非網路交易,1232,餐廳,3,食,2017/1/25,7.自來案件,自來案件,Ｕｎｃｌｅｓ　Ｔａｉｗａｎ魷,,GENERAL,MALE,金融/證券/保險業,41-45,42.9,台北市信義區,台灣,台北市
1000002327,1,1700009197,5-Mar-17,5311,8126600013,SHIN KONG MITSUKOSHI DEPA,新光三越百貨股份有限公司台北信義分公司二,V,國內,TW,TAIPEI,非網路交易,1190,百貨商店,2,百貨公司,2017/1/25,7.自來案件,自來案件,新光三越,,GENERAL,MALE,金融/證券/保險業,41-45,42.9,台北市信義區,台灣,台北市
1000002324,1,1700009198,5-Mar-17,5399,1011120360,WATSONS-S0649,屈臣氏Ｓ０６４９臥龍店,V,國內,TW,TAIPEI,非網路交易,162,其他綜合零售,19,量販零售,2017/1/25,7.自來案件,自來案件,WATSONS,,GENERAL,FEMALE,學生,26-30,25.5,苗栗縣公館鄉,台灣,台北市
1000002315,1,1700009199,2-Mar-17,7372,8080192740,"SHOPEE (TAIWAN) CO.,LT",蝦皮拍賣,V,國內,TW,TAIPEI,網路交易,15,電商服務,21,電商網購,2017/1/25,7.自來案件,自來案件,蝦皮,,GENERAL,MALE,批發/零售業,31-35,33.2,高雄市三民區,台灣,台北市
1000001366,1,1700009200,5-Mar-17,4011,8.1207E+11,Taiwan High Speed Rail Co,高鐵苗栗站,V,國內,TW,MIAOLI,非網路交易,415,鐵路,6,行,2017/1/4,7.自來案件,自來案件,高鐵苗栗站,,GENERAL,MALE,資訊科技業,26-30,29.2,苗栗縣苗栗市,台灣,苗栗縣
1000002341,1,1700009201,3-Mar-17,5311,8126600020,SHIN KONG MITSUKOSHI DEPA,新光三越百貨股份有限公司台中中港分公司,V,國內,TW,TAICHUNG,非網路交易,1906,百貨商店,2,百貨公司,2017/1/27,7.自來案件,自來案件,新光三越,,GENERAL,MALE,無業,36-40,37.4,雲林縣二崙鄉,台灣,台中市
1000000243,1,1700009202,5-Mar-17,5411,8080034398,PRESICARRE CORP.-CT,家樂福－崇德店一般,V,國內,TW,TAICHUNG,非網路交易,751,超級市場,19,量販零售,2016/12/19,1.員工開戶,員工開戶,家樂福,崇德店一般,STAFF,MALE,金融/證券/保險業,36-40,36.7,台中市北區,台灣,台中市
1000000243,1,1700009203,3-Mar-17,4112,8.12773E+11,Taiwan High Speed Rail Co,高鐵智慧型手機ＩＰｈｏｎｅ,V,國內,TW,TAIPEI,網路交易,1060,交通,6,行,2016/12/19,1.員工開戶,員工開戶,高鐵智慧型手機ＩＰｈｏｎｅ,,STAFF,MALE,金融/證券/保險業,36-40,36.7,台中市北區,台灣,台北市
1000002385,1,1700009204,3-Mar-17,5542,1324400231,OIL TUNG,中油－埔墘站自助加油（Ｄ２１,V,國內,TW,TAIPEI,網路交易,67,自助加油站,6,行,2017/2/2,7.自來案件,自來案件,OIL TAIWAN,埔墘站自助加油（Ｄ２１,GENERAL,MALE,學生,20-25,24.2,桃園市中壢區,台灣,台北市
1000002389,1,1700009205,2-Mar-17,4784,130012195,FAR EASTERN ELECTONIC TOL,遠通電收股份有限公司,V,國內,TW,TAIPEI,非網路交易,12,過橋路費,6,行,2017/2/2,5.分行開戶,其他分行,遠通電收股份有限公司,,GENERAL,MALE,專業人員-律師/會計師,36-40,37.7,台北市北投區,台灣,台北市
1000002389,1,1700009206,5-Mar-17,5812,8.12E+11,Keep from breaking Ltd.,守破離,V,國內,TW,TAIPEI,非網路交易,1650,餐廳,3,食,2017/2/2,5.分行開戶,其他分行,守破離,,GENERAL,MALE,專業人員-律師/會計師,36-40,37.7,台北市北投區,台灣,台北市
1000002398,1,1700009207,3-Mar-17,5541,1210900029,TAI YA,台亞關廟南下站,V,國內,TW,TAINAN,非網路交易,4000,加油站,6,行,2017/2/3,7.自來案件,自來案件,FORMOSA OIL,,GENERAL,MALE,學生,20-25,21.7,台南市仁德區,台灣,台南市
1000002404,1,1700009208,2-Mar-17,7011,8.12E+11,"Backpackers Inn, Kaohsiun",貝殼窩港都青年旅舍,V,國內,TW,KAOHSIUNG,非網路交易,760,飯店住宿,1,旅遊消費,2017/2/3,5.分行開戶,其他分行,貝殼窩港都青年旅舍,,GENERAL,MALE,餐飲服務/旅遊休閒業,20-25,23.3,南投縣草屯鎮,台灣,高雄市
1000002412,1,1700009209,4-Mar-17,5941,5.42152E+12,DECATHLON TAIWAN CO LTD,ＤＥＣＡＴＨＬＯＮ　中壢店,V,國內,TW,TAOYUAN,非網路交易,518,體育用品店,8,運動嗜好,2017/2/3,7.自來案件,自來案件,迪卡儂,,GENERAL,MALE,資訊科技業,31-35,30.8,桃園市中壢區,台灣,桃園市
1000002417,1,1700009210,3-Mar-17,5811,8080075057,SPOONFUL,爭鮮迴轉壽司－彰化（家）店,V,國內,TW,TAIPEI,非網路交易,330,外燴,3,食,2017/2/4,5.分行開戶,其他分行,SPOONFUL,彰化（家）店,GENERAL,MALE,餐飲服務/旅遊休閒業,26-30,27.8,彰化縣彰化市,台灣,台北市
1000002417,1,1700009211,3-Mar-17,5411,8080034404,PRESICARRE CORP.-ZH,家樂福－彰化店一般,V,國內,TW,CHANGHUA,非網路交易,129,超級市場,19,量販零售,2017/2/4,5.分行開戶,其他分行,家樂福,彰化店一般,GENERAL,MALE,餐飲服務/旅遊休閒業,26-30,27.8,彰化縣彰化市,台灣,彰化縣
1000002417,1,1700009212,5-Mar-17,5411,8.12661E+11,Taiwan Fresh Supermarket,台灣楓康超市－金馬店,V,國內,TW,CHANGHUA,非網路交易,89,超級市場,19,量販零售,2017/2/4,5.分行開戶,其他分行,台灣楓康超市－,金馬店,GENERAL,MALE,餐飲服務/旅遊休閒業,26-30,27.8,彰化縣彰化市,台灣,彰化縣
1000002417,1,1700009213,5-Mar-17,5411,8.12661E+11,Taiwan Fresh Supermarket,台灣楓康超市－金馬店,V,國內,TW,CHANGHUA,非網路交易,570,超級市場,19,量販零售,2017/2/4,5.分行開戶,其他分行,台灣楓康超市－,金馬店,GENERAL,MALE,餐飲服務/旅遊休閒業,26-30,27.8,彰化縣彰化市,台灣,彰化縣
1000002423,1,1700009214,3-Mar-17,5811,8080074319,SPOONFUL,爭鮮迴轉壽司－伊通店,V,國內,TW,TAIPEI,非網路交易,180,外燴,3,食,2017/2/5,7.自來案件,自來案件,SPOONFUL,伊通店,GENERAL,MALE,金融/證券/保險業,46-50,45.4,台北市中山區,台灣,台北市
1000002423,1,1700009215,4-Mar-17,5977,8.07262E+14,Akime,女主角香水美妝,V,國內,TW,TAIPEI,非網路交易,749,化妝品店,12,美容,2017/2/5,7.自來案件,自來案件,女主角香水美妝,,GENERAL,MALE,金融/證券/保險業,46-50,45.4,台北市中山區,台灣,台北市
1000002423,1,1700009216,3-Mar-17,5812,105801233,TAI PEI TAI,台北泰－民生店,V,國內,TW,TAIPEI,非網路交易,549,餐廳,3,食,2017/2/5,7.自來案件,自來案件,台北泰－,民生店,GENERAL,MALE,金融/證券/保險業,46-50,45.4,台北市中山區,台灣,台北市
1000002413,1,1700009217,2-Mar-17,4112,130004079,TAIWAN RAILWAY,ｒａｉｌｗａｙ,V,國內,TW,TAIPEI,非網路交易,417,交通,6,行,2017/2/4,7.自來案件,自來案件,台灣鐵路,,GENERAL,MALE,學生,20-25,24.6,台東縣關山鎮,台灣,台北市
1000002432,1,1700009218,2-Mar-17,7372,8080192740,"SHOPEE (TAIWAN) CO.,LT",蝦皮拍賣,V,國內,TW,TAIPEI,網路交易,490,電商服務,21,電商網購,2017/2/6,5.分行開戶,其他分行,蝦皮,,GENERAL,FEMALE,批發/零售業,26-30,29.8,台北市中山區,台灣,台北市
1000002432,1,1700009219,3-Mar-17,7372,8080192740,"SHOPEE (TAIWAN) CO.,LT",蝦皮拍賣,V,國內,TW,TAIPEI,網路交易,112,電商服務,21,電商網購,2017/2/6,5.分行開戶,其他分行,蝦皮,,GENERAL,FEMALE,批發/零售業,26-30,29.8,台北市中山區,台灣,台北市
1000002442,1,1700009220,2-Mar-17,4814,1.20171E+13,Taiwan Mobile 4,台哥大電信費,V,國內,TW,TAIPEI,網路交易,857,傳真通訊,11,3C消費,2017/2/7,7.自來案件,自來案件,Taiwan Mobile,,GENERAL,MALE,醫療服務/衛生保健業,31-35,33.8,新竹縣竹東鎮,台灣,台北市
1000002442,1,1700009221,4-Mar-17,5399,1041120046,WATSONS-S0522,屈臣氏Ｓ０５２２竹光店,V,國內,TW,HSINCHU,非網路交易,20,其他綜合零售,19,量販零售,2017/2/7,7.自來案件,自來案件,WATSONS,,GENERAL,MALE,醫療服務/衛生保健業,31-35,33.8,新竹縣竹東鎮,台灣,新竹市
1000002442,1,1700009222,5-Mar-17,5542,1.00432E+11,NPC,全國加油站新竹交流道自助,V,國內,TW,SHINCHUN,網路交易,97,自助加油站,6,行,2017/2/7,7.自來案件,自來案件,NPC,,GENERAL,MALE,醫療服務/衛生保健業,31-35,33.8,新竹縣竹東鎮,台灣,其他
1000002442,1,1700009223,3-Mar-17,5542,1524400063,CPC,中油竹東站自助加油站,V,國內,TW,SHINJU,網路交易,95,自助加油站,6,行,2017/2/7,7.自來案件,自來案件,OIL TAIWAN,,GENERAL,MALE,醫療服務/衛生保健業,31-35,33.8,新竹縣竹東鎮,台灣,其他
1000002442,1,1700009224,4-Mar-17,4812,1510303332,TSTARTEL,台灣之星電信－竹東長春直營服,V,國內,TW,HSINCHU,非網路交易,338,通訊器材,11,3C消費,2017/2/7,7.自來案件,自來案件,台灣之星電信－,竹東長春直營服,GENERAL,MALE,醫療服務/衛生保健業,31-35,33.8,新竹縣竹東鎮,台灣,新竹市
1000002468,1,1700009225,4-Mar-17,5311,8080191007,POYA,寶雅生活館永康中正店,V,國內,TW,TAINAN,非網路交易,128,百貨商店,2,百貨公司,2017/2/8,7.自來案件,自來案件,POYA,,GENERAL,FEMALE,學生,20-25,21.2,台南市永康區,台灣,台南市
1000002471,1,1700009226,4-Mar-17,5542,124400171,CPC,中油－莒光自助加油站,V,國內,TW,TAIPEI,網路交易,119,自助加油站,6,行,2017/2/8,5.分行開戶,其他分行,OIL TAIWAN,莒光自助加油站,GENERAL,MALE,學生,20-25,22.1,新北市板橋區,台灣,台北市
1000002532,1,1700009227,4-Mar-17,5812,8080258768,PIZZA CREAFE,ｐｉｚｚａ　Ｃｒｅａｆｅ’,V,國內,TW,TAIPEI,非網路交易,230,餐廳,3,食,2017/2/11,7.自來案件,自來案件,ｐｉｚｚａ　Ｃｒｅａｆｅ’,,GENERAL,MALE,製造/營造業,46-50,47.2,新北市新店區,台灣,台北市
1000002536,1,1700009228,3-Mar-17,7372,8080192740,"SHOPEE (TAIWAN) CO.,LT",蝦皮拍賣,V,國內,TW,TAIPEI,網路交易,25900,電商服務,21,電商網購,2017/2/12,7.自來案件,自來案件,蝦皮,,GENERAL,MALE,製造/營造業,26-30,29.1,台中市北區,台灣,台北市
1000002562,1,1700009229,4-Mar-17,5311,8080050087,POYA,寶雅生活館嘉義垂楊門市,V,國內,TW,CHIAYI,非網路交易,688,百貨商店,2,百貨公司,2017/2/13,5.分行開戶,其他分行,POYA,,GENERAL,MALE,軍/警/公/教,41-45,44.3,嘉義市東區,台灣,嘉義縣
1000002562,1,1700009230,3-Mar-17,5541,6122401962,OIL TAIWAN,中油－太保站（Ｄ４３４Ｅ）,V,國內,TW,CHIAYI,非網路交易,1095,加油站,6,行,2017/2/13,5.分行開戶,其他分行,OIL TAIWAN,太保站（Ｄ４３４Ｅ）,GENERAL,MALE,軍/警/公/教,41-45,44.3,嘉義市東區,台灣,嘉義縣
1000000687,1,1700009231,3-Mar-17,5541,1.00112E+11,BAI JI,北基加油站股份有限公司,V,國內,TW,TAIPEI,非網路交易,500,加油站,6,行,2016/12/19,2.薪轉開發,薪轉開發,北基實業,,PAYROLL,MALE,金融/證券/保險業,26-30,27.4,新北市樹林區,台灣,台北市
1000000687,1,1700009232,5-Mar-17,5541,1.00202E+11,NPC,全國加油站大安站,V,國內,TW,TAIPEI,非網路交易,1000,加油站,6,行,2016/12/19,2.薪轉開發,薪轉開發,NPC,,PAYROLL,MALE,金融/證券/保險業,26-30,27.4,新北市樹林區,台灣,台北市
1000002568,1,1700009233,4-Mar-17,5542,1.00092E+11,NPC,全國加油站文德自助,V,國內,TW,TAIPEI,網路交易,115,自助加油站,6,行,2017/2/14,5.分行開戶,其他分行,NPC,,GENERAL,MALE,金融/證券/保險業,26-30,25.8,新北市新莊區,台灣,台北市
1000002568,1,1700009234,4-Mar-17,5812,8.12E+11,PIZZA DOME,ＰＩＺＺＡ　ＤＯＭＥ,V,國內,TW,TAIPEI,非網路交易,760,餐廳,3,食,2017/2/14,5.分行開戶,其他分行,ＰＩＺＺＡ　ＤＯＭＥ,,GENERAL,MALE,金融/證券/保險業,26-30,25.8,新北市新莊區,台灣,台北市
1000002569,1,1700009235,3-Mar-17,5411,8.12331E+11,750006RT-Mart,大潤發台南店,V,國內,TW,TAINAN,非網路交易,129,超級市場,19,量販零售,2017/2/14,7.自來案件,自來案件,大潤發,,GENERAL,MALE,無業,20-25,24.3,台南市北區,台灣,台南市
1000002585,1,1700009236,5-Mar-17,5541,1422401497,NAN CHIANG,南強加油站實業有限公司,V,國內,TW,TAOYUAN,非網路交易,924,加油站,6,行,2017/2/15,7.自來案件,自來案件,南強加油站實業有限公司,,GENERAL,MALE,製造/營造業,51-55,52.2,桃園市桃園區,台灣,桃園市
1000002597,1,1700009237,4-Mar-17,4131,130010014,KUO KUANG,國光汽車客運（股）公司,V,國內,TW,TAIPEI,非網路交易,470,客運,6,行,2017/2/16,7.自來案件,自來案件,國光客運,,GENERAL,MALE,學生,26-30,25.4,台北市大安區,台灣,台北市
1000002611,1,1700009238,3-Mar-17,5942,1314001765,THE ESLITE SPECTROM,誠品生活股份有限公司亞東分公,V,國內,TW,NEW TAIPEI,非網路交易,220,書店,7,文教,2017/2/17,5.分行開戶,其他分行,ESLITE,,GENERAL,,學生,26-30,25.7,新北市板橋區,台灣,其他
1000002624,1,1700009239,3-Mar-17,5462,5.22752E+12,I JY SHENG FOOD CO LTD,一之軒,V,國內,TW,TAIPEI,非網路交易,236,麵包店,3,食,2017/2/18,7.自來案件,自來案件,一之軒,,GENERAL,FEMALE,軍/警/公/教,31-35,33.8,台北市大安區,台灣,台北市
